Authors,Title,Link,Affiliations,Authors with affiliations
"Vargas-Ruiz S., Soltwedel O., Micciulla S., Sreij R., Feoktystov A., Von Klitzing R., Hellweg T., Wellert S.","Sugar Surfactant Based Microemulsions at Solid Surfaces: Influence of the Oil Type and Surface Polarity","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995812348&doi=10.1021%2facs.langmuir.6b03441&partnerID=40&md5=c5ec1f81e1de3ae036ca7b276d43677c","Stranski-Laboratorium für Physikalische und Theoretische Chemie, Technische Universität Berlin, Straße des 17 Juni 124, Berlin, D-10623, Germany; Max-Planck-Institute for Solid State Research, Outstation at MLZ, Lichtenbergstr. 1, Garching, 85748, Germany; Physik-Department, Technische Universität München, James-Franck-Str. 1, Garching, 85748, Germany; Physikalische und Biophysikalische Chemie (PC III), Universität Bielefeld, Universitätsstrasse 25, Bielefeld, 33615, Germany; Jülich Centre for Neutron Science (JCNS), Heinz Maier-Leibnitz Zentrum (MLZ), Forschungszentrum Jülich GmbH, Lichtenbergstr. 1, Garching, 85748, Germany","Vargas-Ruiz, S., Stranski-Laboratorium für Physikalische und Theoretische Chemie, Technische Universität Berlin, Straße des 17 Juni 124, Berlin, D-10623, Germany; Soltwedel, O., Max-Planck-Institute for Solid State Research, Outstation at MLZ, Lichtenbergstr. 1, Garching, 85748, Germany, Physik-Department, Technische Universität München, James-Franck-Str. 1, Garching, 85748, Germany; Micciulla, S., Stranski-Laboratorium für Physikalische und Theoretische Chemie, Technische Universität Berlin, Straße des 17 Juni 124, Berlin, D-10623, Germany; Sreij, R., Physikalische und Biophysikalische Chemie (PC III), Universität Bielefeld, Universitätsstrasse 25, Bielefeld, 33615, Germany; Feoktystov, A., Jülich Centre for Neutron Science (JCNS), Heinz Maier-Leibnitz Zentrum (MLZ), Forschungszentrum Jülich GmbH, Lichtenbergstr. 1, Garching, 85748, Germany; Von Klitzing, R., Stranski-Laboratorium für Physikalische und Theoretische Chemie, Technische Universität Berlin, Straße des 17 Juni 124, Berlin, D-10623, Germany; Hellweg, T., Physikalische und Biophysikalische Chemie (PC III), Universität Bielefeld, Universitätsstrasse 25, Bielefeld, 33615, Germany; Wellert, S., Stranski-Laboratorium für Physikalische und Theoretische Chemie, Technische Universität Berlin, Straße des 17 Juni 124, Berlin, D-10623, Germany"
"Wittenbrink N., Venghaus F., Williams D., Eisfeld W.","A new approach for the development of diabatic potential energy surfaces: Hybrid block-diagonalization and diabatization by ansatz","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995550706&doi=10.1063%2f1.4967258&partnerID=40&md5=a5cbd7a750b7b2951d5aa01208496c3f","Theoretische Chemie, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany","Wittenbrink, N., Theoretische Chemie, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany; Venghaus, F., Theoretische Chemie, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany; Williams, D., Theoretische Chemie, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany; Eisfeld, W., Theoretische Chemie, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany"
"Gómez Baraibar Á., Reichert D., Mügge C., Seger S., Gröger H., Kourist R.","A One-Pot Cascade Reaction Combining an Encapsulated Decarboxylase with a Metathesis Catalyst for the Synthesis of Bio-Based Antioxidants","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027959016&doi=10.1002%2fanie.201607777&partnerID=40&md5=65f8c6d68a70ef78d8e4213350d20bf6","Nachwuchsgruppe für Mikrobielle Biotechnologie, Ruhr-Universität Bochum, Universitätsstrasse 150, Bochum, 44780, Germany; Lehrstuhl für Organische Chemie I, Fakultät für Chemie, Universität Bielefeld, Universitätsstrasse 25, Bielefeld, 33615, Germany","Gómez Baraibar, Á., Nachwuchsgruppe für Mikrobielle Biotechnologie, Ruhr-Universität Bochum, Universitätsstrasse 150, Bochum, 44780, Germany; Reichert, D., Nachwuchsgruppe für Mikrobielle Biotechnologie, Ruhr-Universität Bochum, Universitätsstrasse 150, Bochum, 44780, Germany; Mügge, C., Nachwuchsgruppe für Mikrobielle Biotechnologie, Ruhr-Universität Bochum, Universitätsstrasse 150, Bochum, 44780, Germany; Seger, S., Nachwuchsgruppe für Mikrobielle Biotechnologie, Ruhr-Universität Bochum, Universitätsstrasse 150, Bochum, 44780, Germany; Gröger, H., Lehrstuhl für Organische Chemie I, Fakultät für Chemie, Universität Bielefeld, Universitätsstrasse 25, Bielefeld, 33615, Germany; Kourist, R., Nachwuchsgruppe für Mikrobielle Biotechnologie, Ruhr-Universität Bochum, Universitätsstrasse 150, Bochum, 44780, Germany"
"Richter A., Achenbach J., Menzel S., Botsch M.","Evolvability as a quality criterion for linear deformation representations in evolutionary optimization","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008258115&doi=10.1109%2fCEC.2016.7743886&partnerID=40&md5=9762679290c0770107d4885138531da0","Computer Graphics Group, Bielefeld University, Germany; Honda Research Institute Europe, Germany","Richter, A., Computer Graphics Group, Bielefeld University, Germany; Achenbach, J., Computer Graphics Group, Bielefeld University, Germany; Menzel, S., Honda Research Institute Europe, Germany; Botsch, M., Computer Graphics Group, Bielefeld University, Germany"
"Bozorgmehr K., Razum O.","Refugees in Germany—untenable restrictions to health care","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994753579&doi=10.1016%2fS0140-6736%2816%2932131-6&partnerID=40&md5=95bb414f030b69bae7fe4660745b7b7b","Department of General Practice and Health Services Research, University Hospital Heidelberg, Heidelberg, Germany; Department of Epidemiology & International Public Health, School of Public Health, Bielefeld University, Bielefeld, Germany","Bozorgmehr, K., Department of General Practice and Health Services Research, University Hospital Heidelberg, Heidelberg, Germany; Razum, O., Department of Epidemiology & International Public Health, School of Public Health, Bielefeld University, Bielefeld, Germany"
"De Kok I., Hough J., Schlangen D., Kopp S.","Deictic gestures in coaching interactions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003486039&doi=10.1145%2f3011263.3011267&partnerID=40&md5=911c9ce301eb4a0fa5e1e5478b9ff8a7","Dialogue Systems Group, United Kingdom; CITEC, Germany; Social Cognitive Systems Group, Bielefeld University, Germany","De Kok, I., Dialogue Systems Group, United Kingdom, CITEC, Germany, Social Cognitive Systems Group, Bielefeld University, Germany; Hough, J., Dialogue Systems Group, United Kingdom, CITEC, Germany; Schlangen, D., Dialogue Systems Group, United Kingdom, CITEC, Germany; Kopp, S., CITEC, Germany, Social Cognitive Systems Group, Bielefeld University, Germany"
"Feijão P., Araujo E.","Fast ancestral gene order reconstruction of genomes with unequal gene content","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002745688&doi=10.1186%2fs12859-016-1261-9&partnerID=40&md5=d016b7a75b13103d261dffc5e0e977d0","Universität Bielefeld, Technische Fakultät and CeBiTec, Universitätsstr. 25, Bielefeld, 33615, Germany; Universidade Federal de Mato Grosso do Sul - UFMS, Faculdade de Computação, Campo Grande, MS, Brazil","Feijão, P., Universität Bielefeld, Technische Fakultät and CeBiTec, Universitätsstr. 25, Bielefeld, 33615, Germany; Araujo, E., Universität Bielefeld, Technische Fakultät and CeBiTec, Universitätsstr. 25, Bielefeld, 33615, Germany, Universidade Federal de Mato Grosso do Sul - UFMS, Faculdade de Computação, Campo Grande, MS, Brazil"
"Tavassolizadeh A., Rott K., Meier T., Quandt E., Hölscher H., Reiss G., Meyners D.","Tunnel magnetoresistance sensors with magnetostrictive electrodes: Strain sensors","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995598234&doi=10.3390%2fs16111902&partnerID=40&md5=ec3513dcbd36aafa010ba04a96e693fc","Institute for Materials Science, Kiel University, Kaiserstrasse 2, Kiel, 24143, Germany; Department of Physics, Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany; Institute of Microstructure Technology, Karlsruhe Institute of Technology (KIT), Hermann-von-Helmholtz Platz 1, Eggenstein-Leopoldshafen, 76344, Germany; Department of Mechanical and Aerospace Engineering, The George Washington University, Washington, DC  20052, United States","Tavassolizadeh, A., Institute for Materials Science, Kiel University, Kaiserstrasse 2, Kiel, 24143, Germany; Rott, K., Department of Physics, Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany; Meier, T., Institute of Microstructure Technology, Karlsruhe Institute of Technology (KIT), Hermann-von-Helmholtz Platz 1, Eggenstein-Leopoldshafen, 76344, Germany, Department of Mechanical and Aerospace Engineering, The George Washington University, Washington, DC  20052, United States; Quandt, E., Institute for Materials Science, Kiel University, Kaiserstrasse 2, Kiel, 24143, Germany; Hölscher, H., Institute of Microstructure Technology, Karlsruhe Institute of Technology (KIT), Hermann-von-Helmholtz Platz 1, Eggenstein-Leopoldshafen, 76344, Germany; Reiss, G., Department of Physics, Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany; Meyners, D., Institute for Materials Science, Kiel University, Kaiserstrasse 2, Kiel, 24143, Germany"
"Müller N.","A routine-based model of everyday mobility in border regions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026583126&doi=10.4324%2f9781315580852&partnerID=40&md5=886315fdc75391f91a6c60296401256e","Bielefeld University of Applied Sciences, Germany","Müller, N., Bielefeld University of Applied Sciences, Germany"
"Koeck D.E., Wibberg D., Maus I., Winkler A., Albersmeier A., Zverlov V.V., Liebl W., Pühler A., Schwarz W.H., Schlüter A.","Erratum: Corrigendum to “Complete genome sequence of the cellulolytic thermophile Ruminoclostridium cellulosi wild-type strain DG5 isolated from a thermophilic biogas plant” (Journal of Biotechnology (2014) 188 (136–137) (S0168165614008293) (10.1016/j.jbiotec.2014.08.024))","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991054880&doi=10.1016%2fj.jbiotec.2016.08.020&partnerID=40&md5=4c781110e266322781900ced159fc20a","Institute for Microbiology, Technische Universität München, Emil-Ramann-Str. 4, Freising-Weihenstephan, D-85350, Germany; Institute of Molecular Genetics, Russian Academy of Science, Kurchatov Sq. 2, Moscow, 123182, Russian Federation; Center for Biotechnology (CeBiTec), Bielefeld University, Universitätsstr. 27, Bielefeld, 33615, Germany","Koeck, D.E., Institute for Microbiology, Technische Universität München, Emil-Ramann-Str. 4, Freising-Weihenstephan, D-85350, Germany; Wibberg, D., Center for Biotechnology (CeBiTec), Bielefeld University, Universitätsstr. 27, Bielefeld, 33615, Germany; Maus, I., Center for Biotechnology (CeBiTec), Bielefeld University, Universitätsstr. 27, Bielefeld, 33615, Germany; Winkler, A., Center for Biotechnology (CeBiTec), Bielefeld University, Universitätsstr. 27, Bielefeld, 33615, Germany; Albersmeier, A., Center for Biotechnology (CeBiTec), Bielefeld University, Universitätsstr. 27, Bielefeld, 33615, Germany; Zverlov, V.V., Institute for Microbiology, Technische Universität München, Emil-Ramann-Str. 4, Freising-Weihenstephan, D-85350, Germany, Institute of Molecular Genetics, Russian Academy of Science, Kurchatov Sq. 2, Moscow, 123182, Russian Federation; Liebl, W., Institute for Microbiology, Technische Universität München, Emil-Ramann-Str. 4, Freising-Weihenstephan, D-85350, Germany; Pühler, A., Center for Biotechnology (CeBiTec), Bielefeld University, Universitätsstr. 27, Bielefeld, 33615, Germany; Schwarz, W.H., Institute for Microbiology, Technische Universität München, Emil-Ramann-Str. 4, Freising-Weihenstephan, D-85350, Germany; Schlüter, A., Center for Biotechnology (CeBiTec), Bielefeld University, Universitätsstr. 27, Bielefeld, 33615, Germany"
"Berens E.-M., Vogt D., Messer M., Hurrelmann K., Schaeffer D.","Health literacy among different age groups in Germany: results of a cross-sectional survey","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994506927&doi=10.1186%2fs12889-016-3810-6&partnerID=40&md5=51da562b33a3fc0025bede13cef56e17","Department of Health Services Research and Nursing Science, School of Public Health, Bielefeld University, Universitaetsstrasse 25, Bielefeld, North-Rhine Westphalia  33615, Germany; Hertie School of Governance, Friedrichstraße 180, Berlin, 10117, Germany","Berens, E.-M., Department of Health Services Research and Nursing Science, School of Public Health, Bielefeld University, Universitaetsstrasse 25, Bielefeld, North-Rhine Westphalia  33615, Germany; Vogt, D., Department of Health Services Research and Nursing Science, School of Public Health, Bielefeld University, Universitaetsstrasse 25, Bielefeld, North-Rhine Westphalia  33615, Germany; Messer, M., Department of Health Services Research and Nursing Science, School of Public Health, Bielefeld University, Universitaetsstrasse 25, Bielefeld, North-Rhine Westphalia  33615, Germany; Hurrelmann, K., Hertie School of Governance, Friedrichstraße 180, Berlin, 10117, Germany; Schaeffer, D., Department of Health Services Research and Nursing Science, School of Public Health, Bielefeld University, Universitaetsstrasse 25, Bielefeld, North-Rhine Westphalia  33615, Germany"
"Ceraolo M., Lutzemberger G., Poli D., Ruge V., Bachmann B.","Dynamic optimisation of price arbitrage techniques","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005987235&doi=10.1109%2fRTSI.2016.7740568&partnerID=40&md5=b809fc2a2760b357a7b0c7e6c5beb3cb","Department of Energy,Systems,Territory and Constructions engineering (DESTEC), University of Pisa, Pisa, Italy; Department of Mathematics and Engineering, Bielefeld University of Applied Sciences, Bielefeld, Germany","Ceraolo, M., Department of Energy,Systems,Territory and Constructions engineering (DESTEC), University of Pisa, Pisa, Italy; Lutzemberger, G., Department of Energy,Systems,Territory and Constructions engineering (DESTEC), University of Pisa, Pisa, Italy; Poli, D., Department of Energy,Systems,Territory and Constructions engineering (DESTEC), University of Pisa, Pisa, Italy; Ruge, V., Department of Mathematics and Engineering, Bielefeld University of Applied Sciences, Bielefeld, Germany; Bachmann, B., Department of Mathematics and Engineering, Bielefeld University of Applied Sciences, Bielefeld, Germany"
"von Bodecker H.","The beta family at the prime two and modular forms of level three","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995545710&doi=10.2140%2fagt.2016.16.2851&partnerID=40&md5=0dfa8b94afce5f71776af40e7ba5d761","Fakultät für Mathematik, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany","von Bodecker, H., Fakultät für Mathematik, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany"
"Pelzer S., Neumann B., Stammler H.-G., Ignat'ev N., Hoge B.","Hypervalent Pentafluoroethylgermanium Compounds, [(C2F5)nGeX5−n]−and [(C2F5)3GeF3]2−(X=F, Cl; n=2–5)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982255583&doi=10.1002%2fchem.201602859&partnerID=40&md5=fa2f4e9613837c28dc89a8a0391175df","Centrum für Molekulare Materialien, Fakultät für Chemie, Anorganische Chemie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany; Consultant, Merck KGaA, Frankfurter Str. 250, Darmstadt, 64293, Germany","Pelzer, S., Centrum für Molekulare Materialien, Fakultät für Chemie, Anorganische Chemie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany; Neumann, B., Centrum für Molekulare Materialien, Fakultät für Chemie, Anorganische Chemie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany; Stammler, H.-G., Centrum für Molekulare Materialien, Fakultät für Chemie, Anorganische Chemie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany; Ignat'ev, N., Consultant, Merck KGaA, Frankfurter Str. 250, Darmstadt, 64293, Germany; Hoge, B., Centrum für Molekulare Materialien, Fakultät für Chemie, Anorganische Chemie, Universität Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany"
